MJdatet,Time,PRN,Az,Ele,Lat,Lon,Stec,Vtec,S4
57098.04514,1.083333,24,99.1,31.35,12.253,82.214,11.49,6.75,-99
57098.04549,1.091667,24,98.82,31.39,12.276,82.212,11.61,6.82,-99
57098.04583,1.1,24,98.54,31.43,12.3,82.209,11.7,6.88,-99
57098.04618,1.108333,24,98.26,31.46,12.323,82.207,11.76,6.92,-99
57098.04653,1.116667,24,97.98,31.5,12.346,82.204,11.93,7.03,-99
57098.04688,1.125,24,97.7,31.54,12.369,82.202,12.04,7.1,-99
57098.04722,1.133333,24,97.42,31.58,12.392,82.199,12.15,7.17,-99
57098.04757,1.141667,24,97.14,31.61,12.415,82.197,12.28,7.24,-99
57098.04792,1.15,24,96.86,31.65,12.438,82.195,12.38,7.31,-99
57098.04826,1.158333,24,96.58,31.68,12.46,82.193,12.52,7.4,-99
57098.04861,1.166667,24,96.29,31.71,12.483,82.19,12.56,7.43,-99
57098.04896,1.175,24,96.01,31.74,12.506,82.188,12.63,7.47,-99
57098.04931,1.183333,24,95.73,31.77,12.529,82.186,12.79,7.57,-99
57098.04965,1.191667,24,95.45,31.8,12.551,82.184,12.88,7.63,-99
57098.05,1.2,24,95.16,31.83,12.574,82.182,13.03,7.72,-99
57098.05035,1.208333,24,94.88,31.86,12.597,82.179,13.12,7.78,-99
57098.05069,1.216667,24,94.6,31.89,12.619,82.177,13.22,7.85,-99
57098.05104,1.225,24,94.31,31.92,12.642,82.175,13.38,7.94,-99
57098.05139,1.233333,24,94.03,31.94,12.665,82.173,13.47,8,-99
57098.05174,1.241667,24,93.74,31.97,12.687,82.171,13.64,8.11,-99
57098.05208,1.25,24,93.46,31.99,12.71,82.17,13.69,8.14,-99
57098.05243,1.258333,24,93.18,32.01,12.732,82.168,13.82,8.22,-99
57098.05278,1.266667,24,92.89,32.03,12.755,82.166,13.99,8.33,-99
57098.05313,1.275,24,92.61,32.05,12.777,82.164,14.12,8.41,-99
57098.05347,1.283333,24,92.32,32.07,12.799,82.162,14.19,8.45,-99
57098.05382,1.291667,24,92.04,32.09,12.822,82.161,14.24,8.48,-99
57098.05417,1.3,24,91.75,32.11,12.844,82.159,14.32,8.54,-99
57098.05451,1.308333,24,91.47,32.13,12.867,82.157,14.4,8.59,-99
57098.05486,1.316667,24,91.18,32.14,12.889,82.156,14.49,8.64,-99
57098.05521,1.325,24,90.89,32.16,12.911,82.154,14.61,8.72,-99
57098.05556,1.333333,24,90.61,32.17,12.934,82.152,14.76,8.81,-99
57098.0559,1.341667,24,90.32,32.19,12.956,82.151,14.86,8.87,-99
57098.05625,1.35,24,90.04,32.2,12.978,82.15,14.97,8.94,-99
57098.0566,1.358333,24,89.75,32.21,13,82.148,15.05,8.99,-99
57098.05694,1.366667,24,89.47,32.22,13.023,82.147,15.18,9.07,-99
57098.05729,1.375,24,89.18,32.23,13.045,82.146,15.34,9.16,-99
57098.05764,1.383333,24,88.89,32.24,13.067,82.144,15.42,9.22,-99
57098.05799,1.391667,24,88.61,32.24,13.089,82.143,15.62,9.34,-99
57098.05833,1.4,24,88.32,32.25,13.111,82.142,15.72,9.4,-99
57098.05868,1.408333,24,88.04,32.26,13.134,82.141,15.83,9.46,-99
57098.05903,1.416667,24,87.75,32.26,13.156,82.14,15.99,9.56,-99
57098.05938,1.425,24,87.46,32.26,13.178,82.139,16.13,9.64,-99
57098.05972,1.433333,24,87.18,32.27,13.2,82.138,16.26,9.72,-99
57098.06007,1.441667,24,86.89,32.27,13.222,82.137,16.36,9.78,-99
57098.06042,1.45,24,86.61,32.27,13.244,82.136,16.45,9.84,-99
57098.06076,1.458333,24,86.32,32.27,13.267,82.135,16.54,9.89,-99
57098.06111,1.466667,24,86.04,32.26,13.289,82.134,16.67,9.97,-99
57098.06146,1.475,24,85.75,32.26,13.311,82.133,16.78,10.03,-99
57098.06181,1.483333,24,85.47,32.26,13.333,82.133,16.88,10.09,-99
57098.06215,1.491667,24,85.18,32.25,13.355,82.132,17.05,10.19,-99
57098.0625,1.5,24,84.9,32.25,13.377,82.132,17.23,10.3,-99
57098.06285,1.508333,24,84.61,32.24,13.399,82.131,17.37,10.38,-99
57098.06319,1.516667,24,84.33,32.23,13.422,82.131,17.54,10.48,-99
57098.06354,1.525,24,84.04,32.22,13.444,82.13,17.69,10.56,-99
57098.06389,1.533333,24,83.76,32.21,13.466,82.13,17.87,10.67,-99
57098.06424,1.541667,24,83.47,32.2,13.488,82.129,17.98,10.73,-99
57098.06458,1.55,24,83.19,32.19,13.51,82.129,18.08,10.79,-99
57098.06493,1.558333,24,82.91,32.17,13.532,82.129,18.25,10.89,-99
57098.06528,1.566667,24,82.62,32.16,13.555,82.129,18.4,10.98,-99
57098.06563,1.575,24,82.34,32.14,13.577,82.129,18.56,11.07,-99
57098.06597,1.583333,24,82.06,32.13,13.599,82.129,18.73,11.17,-99
57098.06632,1.591667,24,81.77,32.11,13.621,82.129,18.82,11.21,-99
57098.06667,1.6,24,81.49,32.09,13.644,82.129,18.96,11.3,-99
57098.06701,1.608333,24,81.21,32.07,13.666,82.129,19.11,11.38,-99
57098.06736,1.616667,24,80.93,32.05,13.688,82.129,19.23,11.45,-99
57098.06771,1.625,24,80.64,32.03,13.71,82.129,19.28,11.47,-99
57098.06806,1.633333,24,80.36,32,13.733,82.13,19.39,11.53,-99
57098.0684,1.641667,24,80.08,31.98,13.755,82.13,19.5,11.59,-99
57098.06875,1.65,24,79.8,31.95,13.777,82.131,19.62,11.66,-99
57098.0691,1.658333,24,79.52,31.93,13.8,82.131,19.69,11.69,-99
57098.06944,1.666667,24,79.24,31.9,13.822,82.132,19.78,11.74,-99
57098.06979,1.675,24,78.96,31.87,13.845,82.132,19.87,11.79,-99
57098.07014,1.683333,24,78.68,31.84,13.867,82.133,20.05,11.89,-99
57098.07049,1.691667,24,78.4,31.81,13.89,82.134,20.16,11.94,-99
57098.07083,1.7,24,78.13,31.78,13.912,82.135,20.28,12.01,-99
57098.07118,1.708333,24,77.85,31.75,13.935,82.136,20.35,12.04,-99
57098.07153,1.716667,24,77.57,31.71,13.957,82.137,20.45,12.09,-99
57098.07188,1.725,24,77.29,31.68,13.98,82.138,20.62,12.18,-99
57098.07222,1.733333,24,77.02,31.64,14.002,82.139,20.74,12.25,-99
57098.07257,1.741667,24,76.74,31.6,14.025,82.14,20.83,12.29,-99
57098.07292,1.75,24,76.46,31.57,14.048,82.141,20.95,12.35,-99
57098.07326,1.758333,24,76.19,31.53,14.07,82.143,21.17,12.47,-99
57098.07361,1.766667,24,75.91,31.49,14.093,82.144,21.29,12.53,-99
57098.07396,1.775,24,75.64,31.44,14.116,82.145,21.48,12.63,-99
57098.07431,1.783333,24,75.37,31.4,14.139,82.147,21.61,12.7,-99
57098.07465,1.791667,24,75.09,31.36,14.162,82.149,21.74,12.76,-99
57098.075,1.8,24,74.82,31.31,14.185,82.15,21.91,12.85,-99
57098.07535,1.808333,24,74.55,31.27,14.208,82.152,22,12.89,-99
57098.07569,1.816667,24,74.28,31.22,14.231,82.154,22.16,12.97,-99
57098.07604,1.825,24,74.01,31.17,14.254,82.156,22.34,13.07,-99
57098.07639,1.833333,24,73.74,31.12,14.277,82.158,22.52,13.16,-99
57098.07674,1.841667,24,73.47,31.07,14.3,82.16,22.67,13.23,-99
57098.07708,1.85,24,73.2,31.02,14.323,82.162,22.9,13.36,-99
57098.07743,1.858333,24,72.93,30.97,14.346,82.164,23.07,13.44,-99
57098.07778,1.866667,24,72.66,30.92,14.37,82.167,23.23,13.52,-99
57098.07813,1.875,24,72.39,30.86,14.393,82.169,23.36,13.58,-99
57098.07847,1.883333,24,72.13,30.81,14.416,82.172,23.53,13.66,-99
57098.07882,1.891667,24,71.86,30.75,14.44,82.174,23.66,13.72,-99
57098.07917,1.9,24,71.6,30.7,14.463,82.177,23.8,13.78,-99
57098.07951,1.908333,24,71.33,30.64,14.487,82.18,23.98,13.87,-99
57098.07986,1.916667,24,71.07,30.58,14.511,82.183,24.19,13.98,-99
57098.08021,1.925,24,70.8,30.52,14.534,82.186,24.3,14.02,-99
57098.08056,1.933333,24,70.54,30.46,14.558,82.189,24.46,14.1,-99
57098.0809,1.941667,24,70.28,30.39,14.582,82.192,24.57,14.14,-99
57098.08125,1.95,24,70.02,30.33,14.606,82.195,24.74,14.22,-99
57098.0816,1.958333,24,69.76,30.26,14.63,82.198,24.91,14.3,-99
57098.08194,1.966667,24,69.5,30.2,14.654,82.202,25.05,14.36,-99
57098.08229,1.975,24,69.24,30.13,14.678,82.205,25.19,14.42,-99
57098.08264,1.983333,24,68.98,30.07,14.702,82.209,25.38,14.51,-99
57098.08299,1.991667,24,68.73,30,14.727,82.212,25.51,14.56,-99
57098.08333,2,24,68.47,29.93,14.751,82.216,25.63,14.61,-99
57098.08368,2.008333,24,68.21,29.86,14.775,82.22,25.72,14.64,-99
57098.08403,2.016667,24,67.96,29.78,14.8,82.224,25.88,14.71,-99
57098.08438,2.025,24,67.7,29.71,14.824,82.228,26.05,14.78,-99
57098.08472,2.033333,24,67.45,29.64,14.849,82.232,26.18,14.83,-99
57098.08507,2.041667,24,67.2,29.56,14.874,82.236,26.26,14.86,-99
57098.08542,2.05,24,66.95,29.49,14.899,82.241,26.45,14.94,-99
57098.08576,2.058333,24,66.7,29.41,14.924,82.245,26.6,15,-99
57098.08611,2.066667,24,66.45,29.33,14.949,82.25,26.74,15.05,-99
57098.08646,2.075,24,66.2,29.25,14.974,82.255,26.91,15.12,-99
57098.08681,2.083333,24,65.95,29.17,14.999,82.259,27,15.15,-99
57098.08715,2.091667,24,65.7,29.09,15.024,82.264,27.14,15.2,-99
57098.0875,2.1,24,65.45,29.01,15.05,82.269,27.23,15.23,-99
57098.08785,2.108333,24,65.21,28.93,15.075,82.274,27.38,15.28,-99
57098.08819,2.116667,24,64.96,28.85,15.101,82.28,27.51,15.33,-99
57098.08854,2.125,24,64.72,28.76,15.126,82.285,27.66,15.39,-99
57098.08889,2.133333,24,64.48,28.68,15.152,82.29,27.81,15.44,-99
57098.08924,2.141667,24,64.24,28.59,15.178,82.296,27.94,15.48,-99
57098.08958,2.15,24,63.99,28.5,15.204,82.302,28.08,15.53,-99
57098.08993,2.158333,24,63.75,28.41,15.23,82.308,28.27,15.61,-99
57098.09028,2.166667,24,63.52,28.32,15.256,82.314,28.39,15.64,-99
57098.09063,2.175,24,63.28,28.23,15.283,82.32,28.53,15.69,-99
57098.09097,2.183333,24,63.04,28.14,15.309,82.326,28.68,15.74,-99
57098.09132,2.191667,24,62.8,28.05,15.336,82.332,28.84,15.8,-99
57098.09167,2.2,24,62.57,27.96,15.363,82.339,29.01,15.86,-99
57098.09201,2.208333,24,62.33,27.86,15.389,82.345,29.11,15.88,-99
57098.09236,2.216667,24,62.1,27.77,15.416,82.352,29.29,15.95,-99
57098.09271,2.225,24,61.87,27.67,15.443,82.359,29.44,16,-99
57098.09306,2.233333,24,61.64,27.58,15.471,82.366,29.6,16.05,-99
57098.0934,2.241667,24,61.4,27.48,15.498,82.373,29.82,16.14,-99
57098.09375,2.25,24,61.18,27.38,15.525,82.38,29.98,16.19,-99
57098.0941,2.258333,24,60.95,27.28,15.553,82.387,30.19,16.26,-99
57098.09444,2.266667,24,60.72,27.18,15.581,82.395,30.42,16.35,-99
57098.09479,2.275,24,60.49,27.08,15.609,82.402,30.59,16.41,-99
57098.09514,2.283333,24,60.27,26.98,15.637,82.41,30.78,16.47,-99
57098.09549,2.291667,24,60.04,26.88,15.665,82.418,30.95,16.52,-99
57098.09583,2.3,24,59.82,26.77,15.693,82.426,31.11,16.57,-99
57098.09618,2.308333,24,59.6,26.67,15.722,82.434,31.26,16.61,-99
57098.09653,2.316667,24,59.37,26.56,15.75,82.443,31.44,16.67,-99
57098.09688,2.325,24,59.15,26.46,15.779,82.451,31.6,16.72,-99
57098.09722,2.333333,24,58.93,26.35,15.808,82.46,31.82,16.79,-99
57098.09757,2.341667,24,58.72,26.24,15.837,82.469,32,16.85,-99
57098.09792,2.35,24,58.5,26.13,15.866,82.478,32.17,16.89,-99
57098.09826,2.358333,24,58.28,26.02,15.896,82.487,32.32,16.93,-99
57098.09861,2.366667,24,58.07,25.91,15.925,82.496,32.55,17.01,-99
57098.09896,2.375,24,57.85,25.8,15.955,82.506,32.73,17.06,-99
57098.09931,2.383333,24,57.64,25.69,15.985,82.515,32.9,17.1,-99
57098.09965,2.391667,24,57.43,25.58,16.015,82.525,33.11,17.17,-99
57098.1,2.4,24,57.22,25.47,16.045,82.535,33.35,17.25,-99
57098.10035,2.408333,24,57,25.35,16.076,82.545,33.54,17.3,-99
57098.10069,2.416667,24,56.8,25.24,16.106,82.556,33.72,17.35,-99
57098.10104,2.425,24,56.59,25.12,16.137,82.566,33.99,17.44,-99
57098.10139,2.433333,24,56.38,25,16.168,82.577,34.16,17.48,-99
57098.10174,2.441667,24,56.18,24.89,16.2,82.588,34.45,17.58,-99
57098.10208,2.45,24,55.97,24.77,16.231,82.599,34.65,17.64,-99
57098.10243,2.458333,24,55.77,24.65,16.263,82.61,34.88,17.71,-99
57098.10278,2.466667,24,55.56,24.53,16.294,82.621,35.15,17.79,-99
57098.10313,2.475,24,55.36,24.41,16.326,82.633,35.38,17.86,-99
57098.10347,2.483333,24,55.16,24.29,16.359,82.644,35.64,17.94,-99
57098.10382,2.491667,24,54.96,24.17,16.391,82.656,35.84,17.99,-99
57098.10417,2.5,24,54.76,24.05,16.424,82.669,36.1,18.07,-99
57098.10451,2.508333,24,54.57,23.92,16.457,82.681,36.39,18.16,-99
57098.10486,2.516667,24,54.37,23.8,16.49,82.693,36.64,18.23,-99
57098.10521,2.525,24,54.18,23.67,16.523,82.706,36.95,18.33,-99
57098.10556,2.533333,24,53.98,23.55,16.557,82.719,37.25,18.43,-99
57098.1059,2.541667,24,53.79,23.42,16.591,82.732,37.54,18.52,-99
57098.10625,2.55,24,53.6,23.3,16.625,82.746,37.79,18.59,-99
57098.1066,2.558333,24,53.41,23.17,16.659,82.759,38.08,18.67,-99
57098.10694,2.566667,24,53.22,23.04,16.693,82.773,38.33,18.74,-99
57098.10729,2.575,24,53.03,22.91,16.728,82.787,38.58,18.8,-99
57098.10764,2.583333,24,52.84,22.78,16.763,82.801,38.87,18.89,-99
57098.10799,2.591667,24,52.65,22.65,16.798,82.816,39.07,18.93,-99
57098.10833,2.6,24,52.47,22.52,16.834,82.83,39.35,19,-99
57098.10868,2.608333,24,52.29,22.39,16.87,82.845,39.64,19.08,-99
57098.10903,2.616667,24,52.1,22.26,16.906,82.861,39.92,19.15,-99
57098.10938,2.625,24,51.92,22.13,16.942,82.876,40.2,19.23,-99
57098.10972,2.633333,24,51.74,21.99,16.979,82.892,40.52,19.32,-99
57098.11007,2.641667,24,51.56,21.86,17.016,82.907,40.77,19.38,-99
57098.11042,2.65,24,51.38,21.72,17.053,82.924,41.03,19.44,-99
57098.11076,2.658333,24,51.2,21.59,17.09,82.94,41.41,19.55,-99
57098.11111,2.666667,24,51.03,21.45,17.128,82.957,41.73,19.64,-99
57098.11146,2.675,24,50.85,21.32,17.166,82.974,41.99,19.7,-99
57098.11181,2.683333,24,50.68,21.18,17.205,82.991,42.34,19.8,-99
57098.11215,2.691667,24,50.5,21.04,17.243,83.008,42.68,19.89,-99
57098.1125,2.7,24,50.33,20.9,17.282,83.026,42.97,19.96,-99
57098.11285,2.708333,24,50.16,20.77,17.322,83.044,43.26,20.03,-99
57098.11319,2.716667,24,49.99,20.63,17.361,83.062,43.46,20.05,-99
57098.11354,2.725,24,49.82,20.49,17.401,83.081,43.68,20.08,-99
57098.11389,2.733333,24,49.66,20.35,17.442,83.099,43.98,20.15,-99
57098.11424,2.741667,24,49.49,20.2,17.482,83.118,44.28,20.22,-99
57098.11458,2.75,24,49.32,20.06,17.523,83.138,44.65,20.32,-99
57098.11493,2.758333,24,49.16,19.92,17.565,83.158,44.98,20.4,-99
57098.11528,2.766667,24,49,19.78,17.606,83.177,45.34,20.49,-99
57098.11563,2.775,24,48.83,19.64,17.648,83.198,45.63,20.55,-99
57098.11597,2.783333,24,48.67,19.49,17.691,83.218,46.02,20.65,-99
57098.11632,2.791667,24,48.51,19.35,17.734,83.239,46.4,20.75,-99
57098.11667,2.8,24,48.35,19.2,17.777,83.261,46.76,20.84,-99
57098.11701,2.808333,24,48.2,19.06,17.82,83.282,47.08,20.9,-99
57098.11736,2.816667,24,48.04,18.91,17.864,83.304,47.45,20.99,-99
57098.11771,2.825,24,47.88,18.77,17.909,83.326,47.85,21.09,-99
57098.11806,2.833333,24,47.73,18.62,17.953,83.349,48.15,21.15,-99
57098.1184,2.841667,24,47.58,18.47,17.998,83.372,48.53,21.24,-99
57098.11875,2.85,24,47.42,18.32,18.044,83.395,48.93,21.34,-99
57098.1191,2.858333,24,47.27,18.18,18.09,83.418,49.32,21.43,-99
57098.11944,2.866667,24,47.12,18.03,18.136,83.442,49.65,21.49,-99
57098.11979,2.875,24,46.97,17.88,18.183,83.467,50.07,21.6,-99
57098.12014,2.883333,24,46.82,17.73,18.23,83.491,50.46,21.68,-99
57098.12049,2.891667,24,46.68,17.58,18.278,83.516,50.75,21.73,-99
57098.12083,2.9,24,46.53,17.43,18.326,83.542,51.13,21.81,-99
57098.12118,2.908333,24,46.39,17.28,18.375,83.568,60.38,25.66,-99
57098.12153,2.916667,24,46.24,17.13,18.424,83.594,48.57,20.56,-99
57098.12188,2.925,24,46.1,16.97,18.473,83.621,48.91,20.63,-99
57098.12222,2.933333,24,45.96,16.82,18.523,83.648,49.38,20.75,-99
57098.12257,2.941667,24,45.82,16.67,18.574,83.675,49.81,20.85,-99
57098.6934,16.641667,24,318.93,12.17,20.385,70.644,36.63,13.77,-99
57098.69375,16.65,24,318.83,12.34,20.316,70.688,36.63,13.82,-99
57098.69965,16.791667,24,317.01,15.16,19.255,71.344,36.63,14.78,-99
57098.7,16.8,24,316.89,15.32,19.198,71.377,36.63,14.84,-99
57098.70035,16.808333,24,316.77,15.48,19.142,71.41,36.63,14.9,-99
57098.70069,16.816667,24,316.66,15.65,19.086,71.443,36.32,14.83,-99
57098.70104,16.825,24,316.54,15.81,19.031,71.475,36.37,14.91,-99
57098.70139,16.833333,24,316.42,15.97,18.977,71.507,36.27,14.93,-99
57098.70174,16.841667,24,316.29,16.13,18.923,71.538,35.89,14.83,-99
57098.70208,16.85,24,316.17,16.29,18.87,71.569,35.89,14.89,-99
57098.70243,16.858333,24,316.05,16.46,18.817,71.599,35.89,14.95,-99
57098.70278,16.866667,24,315.92,16.62,18.764,71.629,35.89,15.01,-99
57098.70313,16.875,24,315.8,16.78,18.713,71.658,35.89,15.07,-99
57098.70347,16.883333,24,315.67,16.94,18.661,71.687,35.89,15.12,-99
57098.70382,16.891667,24,315.54,17.1,18.611,71.716,35.89,15.18,-99
57098.70417,16.9,24,315.41,17.25,18.56,71.744,35.89,15.24,-99
57098.70451,16.908333,24,315.28,17.41,18.511,71.772,35.89,15.3,-99
57098.70486,16.916667,24,315.15,17.57,18.461,71.799,35.64,15.25,-99
57098.70521,16.925,24,315.02,17.73,18.413,71.826,35.33,15.18,-99
57098.70556,16.933333,24,314.88,17.89,18.364,71.852,35.82,15.45,-99
57098.70625,16.95,24,314.61,18.2,18.269,71.904,35.82,15.57,-99
57098.7066,16.958333,24,314.48,18.36,18.222,71.929,35.82,15.63,-99
57098.70868,17.008333,24,313.63,19.29,17.949,72.073,35.82,15.99,-99
57098.70903,17.016667,24,313.49,19.44,17.905,72.096,36.65,16.43,-99
57098.70938,17.025,24,313.34,19.59,17.861,72.119,36.82,16.57,-99
57098.70972,17.033333,24,313.2,19.75,17.818,72.141,36.59,16.52,-99
57098.71007,17.041667,24,313.05,19.9,17.775,72.163,37.52,17.01,-99
57098.71042,17.05,24,312.9,20.05,17.733,72.184,37.95,17.26,-99
57098.71076,17.058333,24,312.75,20.2,17.691,72.205,37.22,17,-99
57098.71111,17.066667,24,312.6,20.35,17.649,72.226,37.41,17.14,-99
57098.71146,17.075,24,312.45,20.5,17.608,72.247,37.41,17.21,-99
57098.71181,17.083333,24,312.29,20.65,17.567,72.267,36.84,17.01,-99
57098.71215,17.091667,24,312.14,20.8,17.526,72.287,37.48,17.37,-99
57098.7125,17.1,24,311.98,20.95,17.486,72.306,36.84,17.13,-99
57098.71285,17.108333,24,311.83,21.1,17.446,72.326,36.12,16.85,-99
57098.71319,17.116667,24,311.67,21.24,17.406,72.345,35.42,16.59,-99
57098.71354,17.125,24,311.51,21.39,17.367,72.363,35.42,16.65,-99
57098.71389,17.133333,24,311.35,21.54,17.328,72.382,35.19,16.6,-99
57098.71424,17.141667,24,311.19,21.68,17.289,72.4,35.56,16.83,-99
57098.71458,17.15,24,311.03,21.83,17.251,72.418,35.56,16.89,-99
57098.71493,17.158333,24,310.86,21.97,17.213,72.436,35.87,17.1,-99
57098.71528,17.166667,24,310.7,22.12,17.175,72.453,35.89,17.16,-99
57098.71563,17.175,24,310.53,22.26,17.138,72.47,36.47,17.5,-99
57098.71597,17.183333,24,310.37,22.41,17.101,72.487,36.47,17.56,-99
57098.71632,17.191667,24,310.2,22.55,17.064,72.504,36.47,17.62,-99
57098.71667,17.2,24,310.03,22.69,17.027,72.52,36.49,17.69,-99
57098.71701,17.208333,24,309.86,22.83,16.991,72.536,36.73,17.87,-99
57098.71736,17.216667,24,309.69,22.97,16.955,72.552,36.73,17.93,-99
57098.71771,17.225,24,309.51,23.11,16.919,72.568,37.09,18.16,-99
57098.71806,17.233333,24,309.34,23.25,16.884,72.583,37.43,18.39,-99
57098.7184,17.241667,24,309.17,23.39,16.849,72.598,37.43,18.45,-99
57098.71875,17.25,24,308.99,23.53,16.814,72.613,37.31,18.45,-99
57098.7191,17.258333,24,308.81,23.67,16.78,72.628,37.31,18.51,-99
57098.71944,17.266667,24,308.63,23.81,16.745,72.642,37.31,18.57,-99
57098.71979,17.275,24,308.45,23.94,16.711,72.657,37.79,18.87,-99
57098.72014,17.283333,24,308.27,24.08,16.677,72.671,38.06,19.07,-99
57098.72049,17.291667,24,308.09,24.21,16.644,72.685,38.19,19.19,-99
57098.72083,17.3,24,307.91,24.35,16.61,72.698,38.53,19.42,-99
57098.72118,17.308333,24,307.73,24.48,16.577,72.712,38.58,19.51,-99
57098.72153,17.316667,24,307.54,24.62,16.544,72.725,38.81,19.69,-99
57098.72188,17.325,24,307.35,24.75,16.512,72.738,38.57,19.62,-99
57098.72222,17.333333,24,307.17,24.88,16.479,72.75,38.57,19.68,-99
57098.72257,17.341667,24,306.98,25.01,16.447,72.763,38.55,19.73,-99
57098.72292,17.35,24,306.79,25.14,16.415,72.775,38.44,19.74,-99
57098.72326,17.358333,24,306.6,25.28,16.383,72.788,38.58,19.87,-99
57098.72361,17.366667,24,306.4,25.4,16.352,72.8,38.39,19.82,-99
57098.72396,17.375,24,306.21,25.53,16.32,72.811,38.21,19.79,-99
57098.72431,17.383333,24,306.02,25.66,16.289,72.823,38.38,19.94,-99
57098.72465,17.391667,24,305.82,25.79,16.258,72.834,38.29,19.95,-99
57098.725,17.4,24,305.62,25.92,16.228,72.846,38.22,19.97,-99
57098.72535,17.408333,24,305.43,26.04,16.197,72.857,37.79,19.8,-99
57098.72569,17.416667,24,305.23,26.17,16.167,72.868,37.29,19.59,-99
57098.72604,17.425,24,305.03,26.29,16.137,72.878,37.05,19.52,-99
57098.72639,17.433333,24,304.83,26.42,16.107,72.889,36.73,19.41,-99
57098.72674,17.441667,24,304.62,26.54,16.077,72.899,36.26,19.21,-99
57098.72708,17.45,24,304.42,26.66,16.047,72.91,36.07,19.17,-99
57098.72743,17.458333,24,304.22,26.78,16.018,72.92,35.87,19.11,-99
57098.72778,17.466667,24,304.01,26.9,15.989,72.93,35.46,18.94,-99
57098.72813,17.475,24,303.8,27.02,15.96,72.939,34.95,18.72,-99
57098.72847,17.483333,24,303.6,27.14,15.931,72.949,34.95,18.77,-99
57098.72882,17.491667,24,303.39,27.26,15.902,72.958,34.95,18.82,-99
57098.72917,17.5,24,303.18,27.38,15.874,72.967,34.95,18.86,-99
57098.72951,17.508333,24,302.96,27.49,15.845,72.977,34.95,18.91,-99
57098.72986,17.516667,24,302.75,27.61,15.817,72.985,34.95,18.96,-99
57098.73021,17.525,24,302.54,27.73,15.789,72.994,34.95,19.01,-99
57098.73056,17.533333,24,302.32,27.84,15.761,73.003,34.95,19.06,-99
57098.7309,17.541667,24,302.11,27.95,15.734,73.011,34.95,19.1,-99
57098.73125,17.55,24,301.89,28.07,15.706,73.02,34.21,18.75,-99
57098.7316,17.558333,24,301.67,28.18,15.679,73.028,34.14,18.75,-99
57098.73194,17.566667,24,301.45,28.29,15.651,73.036,33.87,18.65,-99
57098.73229,17.575,24,301.23,28.4,15.624,73.044,33.84,18.68,-99
57098.73264,17.583333,24,301.01,28.51,15.597,73.052,33.64,18.61,-99
57098.73299,17.591667,24,300.79,28.62,15.57,73.059,33.91,18.8,-99
57098.73333,17.6,24,300.57,28.73,15.544,73.067,33.5,18.62,-99
57098.73368,17.608333,24,300.34,28.83,15.517,73.074,33.84,18.85,-99
57098.73403,17.616667,24,300.12,28.94,15.491,73.081,33.48,18.7,-99
57098.73438,17.625,24,299.89,29.04,15.464,73.089,33.3,18.63,-99
57098.73472,17.633333,24,299.66,29.15,15.438,73.096,33.24,18.64,-99
57098.73507,17.641667,24,299.43,29.25,15.412,73.102,33.36,18.75,-99
57098.73542,17.65,24,299.2,29.35,15.386,73.109,33.26,18.73,-99
57098.73576,17.658333,24,298.97,29.46,15.36,73.116,33.62,18.98,-99
57098.73611,17.666667,24,298.74,29.56,15.335,73.122,33.62,19.02,-99
57098.73646,17.675,24,298.51,29.66,15.309,73.129,34.16,19.36,-99
57098.73681,17.683333,24,298.27,29.76,15.283,73.135,34.79,19.76,-99
57098.73715,17.691667,24,298.04,29.85,15.258,73.141,35.03,19.94,-99
57098.7375,17.7,24,297.8,29.95,15.233,73.147,35.09,20.01,-99
57098.73785,17.708333,24,297.57,30.05,15.208,73.153,35.1,20.06,-99
57098.73819,17.716667,24,297.33,30.14,15.183,73.159,34.65,19.84,-99
57098.73854,17.725,24,297.09,30.24,15.158,73.164,34.29,19.68,-99
57098.73889,17.733333,24,296.85,30.33,15.133,73.17,33.79,19.42,-99
57098.73924,17.741667,24,296.61,30.42,15.108,73.175,33.79,19.46,-99
57098.73958,17.75,24,296.36,30.51,15.084,73.181,33.56,19.37,-99
57098.73993,17.758333,24,296.12,30.6,15.059,73.186,33.08,19.12,-99
57098.74028,17.766667,24,295.88,30.69,15.035,73.191,32.61,18.89,-99
57098.74063,17.775,24,295.63,30.78,15.011,73.196,32.65,18.94,-99
57098.74097,17.783333,24,295.39,30.87,14.986,73.201,32.67,18.99,-99
57098.74132,17.791667,24,295.14,30.96,14.962,73.206,33.06,19.25,-99
57098.74167,17.8,24,294.89,31.04,14.938,73.21,32.75,19.11,-99
57098.74201,17.808333,24,294.64,31.13,14.914,73.215,32.54,19.02,-99
57098.74236,17.816667,24,294.39,31.21,14.891,73.219,32.4,18.97,-99
57098.74271,17.825,24,294.14,31.29,14.867,73.224,32.21,18.88,-99
57098.74306,17.833333,24,293.89,31.37,14.843,73.228,31.96,18.77,-99
57098.7434,17.841667,24,293.64,31.45,14.82,73.232,31.68,18.64,-99
57098.74375,17.85,24,293.38,31.53,14.796,73.236,31.42,18.51,-99
57098.7441,17.858333,24,293.13,31.61,14.773,73.24,30.97,18.28,-99
57098.74444,17.866667,24,292.87,31.69,14.749,73.244,30.53,18.05,-99
57098.74479,17.875,24,292.62,31.77,14.726,73.248,30.17,17.86,-99
57098.74514,17.883333,24,292.36,31.84,14.703,73.252,29.81,17.67,-99
