Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km)
15.433333,17.0,15.176,76.774,35.2,55559.998799999994,122.60593962083088
15.441667,17.0,15.19,76.782,35.22,55590.001200000006,11.250091836761513
15.45,17.0,15.205,76.79,35.4,55620.0,95.95523492053091
15.458333,17.0,15.219,76.798,35.68,55649.9988,157.50633543474666
15.466667,17.0,15.234,76.806,36.16,55680.0012,255.88800096541132
15.475,17.0,15.248,76.814,36.68,55710.0,292.5211609427188
15.483333,17.0,15.263,76.823,36.91,55739.9988,119.34346912292118
15.491667,17.0,15.277,76.831,37.22,55770.0012,174.39322630507232
15.5,17.0,15.291,76.839,37.55,55800.0,185.6472896569551
15.508333,17.0,15.306,76.848,37.95,55829.9988,207.56453611027467
15.516667,17.0,15.32,76.856,38.17,55860.0012,123.76885257218115
15.525,17.0,15.335,76.865,38.55,55890.0,197.19316532730096
15.533333,17.0,15.349,76.874,38.91,55919.9988,196.5480725778147
15.541667,17.0,15.364,76.882,39.22,55950.0012,165.28245657358133
15.55,17.0,15.378,76.891,39.64,55980.0,229.3149332174564
15.558333,17.0,15.393,76.9,39.95,56009.998799999994,160.87932513317472
15.566667,17.0,15.407,76.909,40.24,56040.001200000006,158.34262233291872
15.575,17.0,15.422,76.918,40.39,56070.0,77.84755579044966
15.583333,17.0,15.436,76.927,40.59,56099.9988,109.20603742960002
15.591667,17.0,15.451,76.936,40.77,56130.0012,93.42033809331352
15.6,17.0,15.465,76.945,40.98,56160.0,114.6707877181667
15.608333,17.0,15.479,76.954,41.06,56189.9988,43.684928803498956
15.616667,17.0,15.494,76.963,41.21,56220.0012,77.85433270263309
15.625,17.0,15.508,76.973,41.3,56250.0,47.62288906981563
15.633333,17.0,15.523,76.982,41.33,56279.9988,15.571414165989378
15.641667,17.0,15.537,76.992,41.46,56310.0012,68.79172452148453
15.65,17.0,15.552,77.001,41.66,56340.0,103.81308514423638
15.658333,17.0,15.566,77.011,41.64,56369.9988,-10.583821099419778
15.666667,17.0,15.58,77.021,41.54,56400.0012,-52.92026293383301
15.675,17.0,15.595,77.03,41.28,56430.0,-134.96407621678384
15.683333,17.0,15.609,77.04,41.25,56459.998799999994,-15.876799110544466
15.691667,17.0,15.624,77.05,41.06,56490.001200000006,-95.85694909376427
15.7,17.0,15.638,77.06,41.05,56520.0,-5.292506881298907
15.708333,17.0,15.652,77.07,41.06,56549.9988,5.2926231455371475
15.716667,17.0,15.667,77.08,40.95,56580.0012,-55.49953117670693
15.725,17.0,15.681,77.09,40.86,56610.0,-47.635778704477445
15.733333,17.0,15.696,77.101,40.99,56639.9988,63.671518247106675
15.741667,17.0,15.71,77.111,41.33,56670.0012,179.96560024605225
15.75,17.0,15.724,77.121,41.85,56700.0,275.247579056839
15.758333,17.0,15.739,77.132,42.1,56729.9988,122.45382458629305
15.766667,17.0,15.753,77.143,42.45,56760.0012,179.32666629872415
15.775,17.0,15.767,77.153,42.69,56790.0,127.04596804948793
15.783333,17.0,15.782,77.164,42.72,56819.9988,14.695493364775679
15.791667,17.0,15.796,77.175,42.77,56850.0012,25.620070060246174
15.8,17.0,15.81,77.186,42.55,56880.0,-112.73114240786842
15.808333,17.0,15.825,77.197,42.56,56909.998799999994,4.898843510132417
15.816667,17.0,15.839,77.208,42.7,56940.001200000006,71.74174062103104
15.825,17.0,15.853,77.219,43.04,56970.0,174.2343332506107
15.833333,17.0,15.868,77.23,43.26,56999.9988,107.78218327466656
15.841667,17.0,15.882,77.241,43.43,57030.0012,87.121721275511
15.85,17.0,15.896,77.252,43.46,57060.0,15.374809940715615
15.858333,17.0,15.91,77.264,43.69,57089.9988,114.0041518862834
15.866667,17.0,15.925,77.275,44.12,57120.0012,210.68499555951172
15.875,17.0,15.939,77.287,44.19,57150.0,34.698942046670744
15.883333,17.0,15.953,77.299,44.25,57179.9988,29.742789898532312
15.891667,17.0,15.967,77.31,44.17,57210.0012,-41.00476150275497
15.9,17.0,15.982,77.322,44.53,57240.0,171.0879293348407
15.908333,17.0,15.996,77.334,45.04,57269.9988,252.8356718240616
15.916667,17.0,16.01,77.346,45.62,57300.0012,287.54675180413597
15.925,17.0,16.024,77.358,46.15,57330.0,262.765687680791
15.933333,17.0,16.038,77.37,46.2,57359.998799999994,24.789919160213955
15.941667,17.0,16.052,77.382,46.03,57390.001200000006,-84.28811857535455
15.95,17.0,16.066,77.395,45.93,57420.0,-47.92939436529132
15.958333,17.0,16.081,77.407,46.26,57449.9988,156.8595213966564
15.966667,17.0,16.095,77.42,46.02,57480.0012,-115.03798264088145
15.975,17.0,16.109,77.432,45.97,57510.0,-24.79349547907764
15.983333,17.0,16.123,77.445,46.3,57539.9988,158.18711578956453
15.991667,17.0,16.137,77.458,46.3,57570.0012,0.0
16.0,17.0,16.151,77.47,46.53,57600.0,114.05984472705494
16.008333,17.0,16.165,77.483,46.92,57629.9988,186.96597935380768
16.016667,17.0,16.179,77.496,46.7,57660.001200000006,-105.47129780745281
16.025,17.0,16.193,77.509,46.82,57689.99999999999,57.53160552449478
16.033333,17.0,16.207,77.522,46.99,57719.998799999994,81.50566956236065
16.041667,17.0,16.221,77.536,47.36,57750.0012,171.43847628334103
16.05,17.0,16.235,77.549,47.45,57780.0,43.15277630125722
16.058333,17.0,16.248,77.562,47.83,57809.9988,189.62865107415294
16.066667,17.0,16.262,77.576,48.21,57840.0012,176.08954701222814
16.075,17.0,16.276,77.59,48.44,57870.0,106.58415866792052
16.083333,17.0,16.29,77.603,48.21,57899.9988,-110.29298572815843
16.091667,17.0,16.304,77.617,48.44,57930.001200000006,106.59145490792957
16.1,17.0,16.318,77.631,48.44,57960.00000000001,0.0
16.108333,17.0,16.331,77.645,48.58,57989.998799999994,67.34572940639666
16.116667,17.0,16.345,77.659,48.9,58020.0012,148.31605083322586
16.125,17.0,16.359,77.673,48.7,58050.0,-92.70071624126778
16.133333,17.0,16.372,77.687,48.37,58079.9988,-158.76071011083798
16.141667,17.0,16.386,77.701,48.15,58110.001200000006,-101.97755204464794
16.15,17.0,16.4,77.716,48.15,58139.99999999999,0.0
16.158333,17.0,16.413,77.73,47.71,58169.998799999994,-211.70394554442672
16.166667,17.0,16.427,77.745,47.71,58200.0012,0.0
16.175,17.0,16.44,77.76,47.2,58230.0,-236.53513636939456
16.183333,17.0,16.454,77.774,47.2,58259.9988,0.0
16.191667,17.0,16.467,77.789,47.2,58290.0012,0.0
16.2,17.0,16.481,77.804,47.2,58320.0,0.0
16.208333,17.0,16.494,77.819,47.2,58349.9988,0.0
16.216667,17.0,16.508,77.834,47.2,58380.001200000006,0.0
16.225,17.0,16.521,77.849,47.2,58410.00000000001,0.0
16.233333,17.0,16.534,77.865,47.2,58439.998799999994,0.0
16.241667,17.0,16.548,77.88,47.2,58470.0012,0.0
16.25,17.0,16.561,77.896,47.2,58500.0,0.0
16.258333,17.0,16.574,77.911,47.2,58529.9988,0.0
16.266667,17.0,16.588,77.927,47.2,58560.001200000006,0.0
16.275,17.0,16.601,77.943,47.2,58589.99999999999,0.0
16.283333,17.0,16.614,77.959,47.2,58619.998799999994,0.0
16.291667,17.0,16.627,77.974,47.2,58650.0012,0.0
16.3,17.0,16.64,77.991,47.2,58680.0,0.0
16.308333,17.0,16.653,78.007,47.2,58709.9988,0.0
16.316667,17.0,16.666,78.023,46.42,58740.0012,-349.01205799567396
16.325,17.0,16.679,78.039,46.42,58770.0,0.0
16.333333,17.0,16.692,78.056,46.42,58799.9988,0.0
16.341667,17.0,16.705,78.072,46.31,58830.001200000006,-49.225487529089534
16.35,17.0,16.718,78.089,46.18,58860.00000000001,-56.112768828659306
16.358333,17.0,16.73,78.106,46.18,58889.998799999994,0.0
16.366667,17.0,16.743,78.122,46.18,58920.0012,0.0
16.375,17.0,16.756,78.139,46.51,58950.0,142.4574471038215
16.383333,17.0,16.769,78.156,47.41,58979.9988,388.5365160184053
16.391667,17.0,16.781,78.173,46.37,59010.001200000006,-462.51471082823366
16.4,17.0,16.794,78.191,45.29,59039.99999999999,-449.9442564107555
16.408333,17.0,16.806,78.208,45.29,59069.998799999994,0.0
16.416667,17.0,16.819,78.225,45.29,59100.0012,0.0
16.425,17.0,16.831,78.243,44.87,59130.0,-179.8939073631425
16.433333,17.0,16.844,78.261,44.05,59159.9988,-341.681751577841
16.441667,17.0,16.856,78.278,42.78,59190.0012,-564.9463422322011
16.45,17.0,16.868,78.296,43.31,59220.0,227.03886315507748
16.458333,17.0,16.881,78.314,43.31,59249.9988,0.0
16.466667,17.0,16.893,78.332,43.31,59280.001200000006,0.0
16.475,17.0,16.905,78.35,43.31,59310.00000000001,0.0
16.483333,17.0,16.917,78.368,44.4,59339.998799999994,467.01059799709174
16.491667,17.0,16.929,78.386,44.4,59370.0012,0.0
16.5,17.0,16.941,78.405,45.37,59400.0,400.5236784877172
16.508333,17.0,16.953,78.423,45.37,59429.9988,0.0
16.516667,17.0,16.965,78.442,45.37,59460.001200000006,0.0
16.525,17.0,16.977,78.461,45.37,59489.99999999999,0.0
16.533333,17.0,16.989,78.479,45.87,59519.998799999994,214.28026558993628
16.541667,17.0,17.001,78.498,45.87,59550.0012,0.0
16.55,17.0,17.012,78.517,45.55,59580.0,-135.4939010821021
16.558333,17.0,17.024,78.536,45.55,59609.9988,0.0
16.566667,17.0,17.035,78.556,45.9,59640.0012,142.67761859540062
16.575,17.0,17.047,78.575,45.34,59670.0,-231.3211846740308
16.583333,17.0,17.058,78.594,45.34,59699.9988,0.0
16.591667,17.0,17.07,78.614,45.34,59730.001200000006,0.0
16.6,17.0,17.081,78.633,45.37,59760.00000000001,12.705984550480961
16.608333,17.0,17.092,78.653,45.33,59789.998799999994,-16.309753688847557
16.616667,17.0,17.104,78.673,45.33,59820.0012,0.0
16.625,17.0,17.115,78.693,45.33,59850.0,0.0
16.633333,17.0,17.126,78.713,45.33,59879.9988,0.0
16.641667,17.0,17.137,78.733,45.33,59910.001200000006,0.0
16.65,17.0,17.148,78.753,45.33,59939.99999999999,0.0
16.658333,17.0,17.159,78.773,44.92,59969.998799999994,-167.2202151356037
16.666667,17.0,17.169,78.793,44.92,60000.0012,0.0
16.675,17.0,17.18,78.814,44.92,60030.0,0.0
16.683333,17.0,17.191,78.834,44.92,60059.9988,0.0
16.691667,17.0,17.201,78.855,44.98,60090.0012,24.072307778905216
16.7,17.0,17.212,78.876,44.98,60120.0,0.0
16.708333,17.0,17.223,78.897,44.98,60149.9988,0.0
16.716667,17.0,17.233,78.918,44.98,60180.001200000006,0.0
16.725,17.0,17.243,78.939,44.98,60210.00000000001,0.0
16.733333,17.0,17.253,78.96,44.98,60239.998799999994,0.0
16.741667,17.0,17.264,78.981,44.98,60270.0012,0.0
16.75,17.0,17.274,79.003,45.27,60300.0,112.09207895221438
16.758333,17.0,17.284,79.024,45.27,60329.9988,0.0
16.766667,17.0,17.294,79.046,45.27,60360.001200000006,0.0
16.775,17.0,17.304,79.067,45.27,60389.99999999999,0.0
16.783333,17.0,17.313,79.089,45.27,60419.998799999994,0.0
16.791667,17.0,17.323,79.111,45.27,60450.0012,0.0
16.8,17.0,17.333,79.133,45.27,60480.0,0.0
16.808333,17.0,17.342,79.155,45.27,60509.9988,0.0
16.816667,17.0,17.352,79.177,45.27,60540.0012,0.0
16.825,17.0,17.361,79.199,45.27,60570.0,0.0
16.833333,17.0,17.37,79.222,45.03,60599.9988,-90.97457992545071
16.841667,17.0,17.38,79.244,45.03,60630.001200000006,0.0
16.85,17.0,17.389,79.267,45.03,60660.00000000001,0.0
16.858333,17.0,17.398,79.289,45.03,60689.998799999994,0.0
16.866667,17.0,17.407,79.312,45.01,60720.0012,-7.582527232608664
16.875,17.0,17.416,79.335,45.01,60750.0,0.0
16.883333,17.0,17.424,79.358,44.46,60779.9988,-211.76057267457514
16.891667,17.0,17.433,79.381,44.58,60810.001200000006,45.500707290557024
16.9,17.0,17.442,79.404,44.58,60839.99999999999,0.0
16.908333,17.0,17.45,79.427,44.82,60869.998799999994,92.41623668107667
16.916667,17.0,17.459,79.45,44.82,60900.0012,0.0
16.925,17.0,17.467,79.474,44.82,60930.0,0.0
16.933333,17.0,17.475,79.497,44.82,60959.9988,0.0
16.941667,17.0,17.483,79.521,44.45,60990.0012,-137.21907688947172
16.95,17.0,17.491,79.544,44.61,61020.0,61.623070122213974
16.958333,17.0,17.499,79.568,44.03,61049.9988,-215.11703960390844
16.966667,17.0,17.507,79.592,44.03,61080.001200000006,0.0
16.975,17.0,17.515,79.616,44.03,61110.00000000001,0.0
16.983333,17.0,17.523,79.64,44.03,61139.998799999994,0.0
16.991667,17.0,17.53,79.664,44.03,61170.0012,0.0
17.0,17.0,17.538,79.688,44.03,61200.0,0.0
17.008333,17.0,17.545,79.713,44.03,61229.9988,0.0
17.016667,17.0,17.552,79.737,44.3,61260.001200000006,101.47044110595982
17.025,17.0,17.559,79.762,44.3,61289.99999999999,0.0
17.033333,17.0,17.566,79.786,44.3,61319.998799999994,0.0
17.041667,17.0,17.573,79.811,43.5,61350.0012,-289.6309986959838
17.05,17.0,17.58,79.836,43.5,61380.0,0.0
17.058333,17.0,17.587,79.86,43.94,61409.9988,165.3884802130598
17.066667,17.0,17.594,79.885,45.11,61440.0012,423.63062070933154
17.075,17.0,17.6,79.91,44.12,61470.0,-362.30648397144626
17.083333,17.0,17.606,79.936,43.7,61499.9988,-148.13215071272268
17.091667,17.0,17.613,79.961,43.65,61530.001200000006,-18.105625901403965
17.1,17.0,17.619,79.986,43.65,61560.00000000001,0.0
17.108333,17.0,17.625,80.011,43.15,61589.998799999994,-183.0069050878235
17.116667,17.0,17.631,80.037,42.6,61620.0012,-194.00796659553356
17.125,17.0,17.637,80.062,42.6,61650.0,0.0
17.133333,17.0,17.642,80.088,42.45,61679.9988,-53.3680065662363
17.141667,17.0,17.648,80.114,43.2,61710.001200000006,264.57989215237876
17.15,17.0,17.654,80.14,43.92,61739.99999999999,254.0046898932517
17.158333,17.0,17.659,80.166,44.3,61769.998799999994,135.21121313942118
17.166667,17.0,17.664,80.191,44.3,61800.0012,0.0
17.175,17.0,17.669,80.218,44.91,61830.0,209.31989142374817
17.183333,17.0,17.674,80.244,44.91,61859.9988,0.0
17.191667,17.0,17.679,80.27,44.91,61890.0012,0.0
17.2,17.0,17.684,80.296,44.91,61920.0,0.0
17.208333,17.0,17.689,80.323,44.91,61949.9988,0.0
17.216667,17.0,17.693,80.349,44.91,61980.001200000006,0.0
17.225,17.0,17.698,80.376,44.91,62010.00000000001,0.0
17.233333,17.0,17.702,80.402,44.91,62039.998799999994,0.0
17.241667,17.0,17.706,80.429,44.91,62070.0012,0.0
17.25,17.0,17.71,80.456,45.04,62100.0,44.91444823084468
17.258333,17.0,17.714,80.483,45.04,62129.9988,0.0
17.266667,17.0,17.718,80.51,44.84,62160.001200000006,-69.10215973948806
17.275,17.0,17.722,80.537,44.84,62189.99999999999,0.0
17.283333,17.0,17.725,80.564,44.63,62219.998799999994,-72.93804399110408
17.291667,17.0,17.729,80.591,44.68,62250.0012,17.276574788955113
17.3,17.0,17.732,80.618,44.66,62280.0,-6.946748030097097
17.308333,17.0,17.735,80.645,44.66,62309.9988,0.0
17.316667,17.0,17.738,80.673,44.66,62340.0012,0.0
17.325,17.0,17.741,80.7,44.48,62370.0,-62.523830987491635
17.333333,17.0,17.744,80.728,44.47,62399.9988,-3.3511249398201666
17.341667,17.0,17.746,80.755,44.31,62430.001200000006,-55.78688461656238
17.35,17.0,17.749,80.783,43.88,62460.00000000001,-144.10234624349332
17.358333,17.0,17.751,80.811,43.88,62489.998799999994,0.0
17.366667,17.0,17.753,80.838,43.57,62520.0012,-108.09129029061114
17.375,17.0,17.756,80.866,43.55,62550.0,-6.702693571806667
17.383333,17.0,17.757,80.894,43.55,62579.9988,0.0
17.391667,17.0,17.759,80.922,43.55,62610.001200000006,0.0
17.4,17.0,17.761,80.95,43.08,62639.99999999999,-158.0678423012567
17.408333,17.0,17.762,80.979,42.57,62669.998799999994,-165.96371167024296
17.416667,17.0,17.764,81.007,42.39,62700.0012,-60.53763011162941
17.425,17.0,17.765,81.035,42.0,62730.0,-131.4419945200727
17.433333,17.0,17.766,81.063,41.55,62759.9988,-151.6646867281798
17.441667,17.0,17.767,81.092,41.83,62790.0012,91.11987603067772
17.45,17.0,17.768,81.12,41.67,62820.0,-53.9258242452357
17.458333,17.0,17.769,81.149,41.17,62849.9988,-162.71588199606367
17.466667,17.0,17.769,81.177,40.74,62880.001200000006,-145.0287511632399
17.475,17.0,17.77,81.206,40.4,62910.00000000001,-110.64741782105756
17.483333,17.0,17.77,81.235,40.32,62939.998799999994,-26.0518219508345
17.491667,17.0,17.77,81.263,39.78,62970.0012,-182.13014809034243
17.5,17.0,17.77,81.292,40.17,63000.0,127.00263201026537
17.508333,17.0,17.77,81.321,40.5,63029.9988,107.46376554714692
17.516667,17.0,17.769,81.35,40.55,63060.001200000006,16.271679091338036
17.525,17.0,17.769,81.379,40.52,63089.99999999999,-9.769378587430943
17.533333,17.0,17.768,81.408,40.73,63119.998799999994,68.34067043834472
17.541667,17.0,17.768,81.437,40.97,63150.0012,78.15459157525623
17.55,17.0,17.767,81.466,41.04,63180.0,22.78009623938391
17.558333,17.0,17.765,81.496,41.27,63209.9988,72.22397686448043
17.566667,17.0,17.764,81.525,41.58,63240.0012,100.88159309252896
17.575,17.0,17.763,81.554,41.76,63270.0,58.576081789611806
17.583333,17.0,17.761,81.583,41.76,63299.9988,0.0
17.591667,17.0,17.76,81.613,41.81,63330.001200000006,15.729174304210517
17.6,17.0,17.758,81.642,42.0,63360.00000000001,61.70768179666651
17.608333,17.0,17.756,81.672,42.18,63389.998799999994,56.52028223209447
17.616667,17.0,17.754,81.701,42.42,63420.0012,77.94481190389718
17.625,17.0,17.751,81.731,42.65,63450.0,71.99946417728161
17.633333,17.0,17.749,81.761,42.8,63479.9988,47.09840183389047
17.641667,17.0,17.746,81.79,43.03,63510.001200000006,74.45167503369818
17.65,17.0,17.743,81.82,43.22,63539.99999999999,59.47518916996783
17.658333,17.0,17.741,81.85,43.59,63569.998799999994,116.17089207202201
17.666667,17.0,17.737,81.88,44.17,63600.0012,180.7853956785898
17.675,17.0,17.734,81.909,44.17,63630.0,0.0
17.683333,17.0,17.731,81.939,44.17,63659.9988,0.0
17.691667,17.0,17.727,81.969,44.68,63690.0012,158.9577667120089
17.7,17.0,17.724,81.999,44.98,63720.0,93.89834315699231
17.708333,17.0,17.72,82.029,45.46,63749.9988,149.6015800163241
17.716667,17.0,17.716,82.059,45.46,63780.001200000006,0.0
17.725,17.0,17.711,82.089,45.46,63810.00000000001,0.0
17.733333,17.0,17.707,82.12,45.84,63839.998799999994,114.6759184524138
17.741667,17.0,17.703,82.15,46.39,63870.0012,171.40254500415506
17.75,17.0,17.698,82.18,46.79,63900.0,123.98518530412804
17.758333,17.0,17.693,82.21,47.11,63929.9988,99.18546822120831
17.766667,17.0,17.688,82.24,47.42,63960.001200000006,96.0833269160083
17.775,17.0,17.683,82.271,47.73,63989.99999999999,93.06910364572376
17.783333,17.0,17.677,82.301,48.21,64019.998799999994,147.803407637895
17.791667,17.0,17.672,82.331,48.72,64050.0012,158.0589158142326
17.8,17.0,17.666,82.362,49.22,64080.0,149.1865831169252
17.808333,17.0,17.66,82.392,49.53,64109.9988,95.44772528067726
17.816667,17.0,17.654,82.423,49.95,64140.0012,125.30870365716665
17.825,17.0,17.648,82.453,50.52,64170.0,175.4894500046212
17.833333,17.0,17.642,82.484,50.52,64199.9988,0.0
17.841667,17.0,17.635,82.514,50.52,64230.001200000006,0.0
17.85,17.0,17.629,82.545,50.52,64260.00000000001,0.0
17.858333,17.0,17.622,82.575,50.52,64289.998799999994,0.0
17.866667,17.0,17.615,82.606,50.52,64320.0012,0.0
17.875,17.0,17.608,82.636,50.52,64350.0,0.0
17.883333,17.0,17.601,82.667,50.52,64379.9988,0.0
17.891667,17.0,17.593,82.698,50.52,64410.001200000006,0.0
17.9,17.0,17.585,82.728,50.52,64439.99999999999,0.0
17.908333,17.0,17.578,82.759,50.52,64469.998799999994,0.0
17.916667,17.0,17.57,82.79,50.7,64500.0012,52.872217908179344
17.925,17.0,17.561,82.821,51.25,64530.0,160.10181644266848
17.933333,17.0,17.553,82.851,51.25,64559.9988,0.0
17.941667,17.0,17.545,82.882,51.84,64590.0012,173.28108457303676
17.95,17.0,17.536,82.913,51.86,64620.0,5.821148932447435
17.958333,17.0,17.527,82.944,52.16,64649.9988,87.31326773104344
17.966667,17.0,17.518,82.975,52.28,64680.001200000006,34.92372151619863
17.975,17.0,17.509,83.005,52.33,64710.00000000001,14.992885829604852
17.983333,17.0,17.5,83.036,52.6,64739.998799999994,78.57124456727632
17.991667,17.0,17.49,83.067,52.76,64770.0012,46.10223158950841
18.0,17.0,17.48,83.098,52.92,64800.0,46.09995644407539
18.008333,17.0,17.471,83.129,53.04,64829.9988,34.91545632243407
18.016667,17.0,17.461,83.16,53.04,64860.001200000006,0.0
18.025,17.0,17.45,83.191,53.44,64889.99999999999,114.01127505282746
18.033333,17.0,17.44,83.222,54.0,64919.998799999994,161.31804701825106
18.041667,17.0,17.43,83.252,54.0,64950.0012,0.0
18.05,17.0,17.419,83.283,54.58,64980.0,165.29166650965007
18.058333,17.0,17.408,83.314,54.58,65009.9988,0.0
18.066667,17.0,17.397,83.345,54.58,65040.0012,0.0
18.075,17.0,17.386,83.376,54.58,65070.0,0.0
18.083333,17.0,17.374,83.407,54.59,65099.9988,2.8169161070914748
18.091667,17.0,17.363,83.438,54.22,65130.001200000006,-105.41631991235751
18.1,17.0,17.351,83.469,54.07,65160.00000000001,-42.249186048011474
18.108333,17.0,17.339,83.5,54.29,65189.998799999994,61.96199080640912
18.116667,17.0,17.327,83.531,54.76,65220.0012,132.36591079375413
18.125,17.0,17.315,83.562,55.09,65250.0,92.93255213512974
18.133333,17.0,17.302,83.593,55.53,65279.9988,122.41167726534252
18.141667,17.0,17.29,83.624,55.27,65310.001200000006,-73.21103674293953
18.15,17.0,17.277,83.655,55.36,65339.99999999999,25.035900489996983
18.158333,17.0,17.264,83.686,55.26,65369.998799999994,-27.816021587046073
18.166667,17.0,17.251,83.717,55.38,65400.0012,33.37725280709653
18.175,17.0,17.238,83.748,55.51,65430.0,36.15655480755536
18.183333,17.0,17.224,83.779,55.55,65459.9988,10.983514702250572
18.191667,17.0,17.211,83.81,55.73,65490.0012,50.056788138969885
18.2,17.0,17.197,83.841,56.01,65520.0,76.87542721872865
18.208333,17.0,17.183,83.871,55.97,65549.9988,-11.27798029056099
18.216667,17.0,17.169,83.902,56.06,65580.0012,24.706905579654574
18.225,17.0,17.155,83.933,56.11,65610.0,13.725211697053883
18.233333,17.0,17.14,83.964,56.38,65639.99879999999,73.13017497812072
18.241667,17.0,17.126,83.995,56.89,65670.0012,139.97928903284742
18.25,17.0,17.111,84.026,56.72,65700.0,-46.03920702480733
18.258333,17.0,17.096,84.057,56.95,65729.9988,62.28434314320247
18.266667,17.0,17.081,84.088,57.0,65760.00120000001,13.539206785892185
18.275,17.0,17.065,84.119,57.09,65790.0,24.033615818388522
18.283333,17.0,17.05,84.15,57.04,65819.9988,-13.537415958530591
18.291667,17.0,17.034,84.181,56.8,65850.0012,-64.08140438900425
18.3,17.0,17.018,84.212,56.66,65880.0,-37.3783427587834
18.308333,17.0,17.002,84.242,56.66,65909.9988,0.0
18.316667,17.0,16.986,84.273,56.49,65940.0012,-45.38198259797122
18.325,17.0,16.97,84.304,56.33,65970.0,-42.709632657519535
18.333333,17.0,16.953,84.335,56.33,65999.9988,0.0
18.341667,17.0,16.937,84.366,56.43,66030.0012,26.68988897269651
18.35,17.0,16.92,84.397,56.26,66060.0,-44.72450254943652
18.358333,17.0,16.903,84.427,56.49,66089.99879999999,62.0049005577263
18.366667,17.0,16.886,84.458,56.81,66120.0012,84.1758665312018
18.375,17.0,16.868,84.489,56.85,66150.0,10.367196358604016
18.383333,17.0,16.851,84.52,56.85,66179.9988,0.0
18.391667,17.0,16.833,84.551,57.06,66210.00120000001,54.42041659102508
18.4,17.0,16.815,84.581,57.36,66240.0,79.60691258773001
18.408333,17.0,16.797,84.612,57.47,66269.9988,28.50197379867127
18.416667,17.0,16.779,84.643,57.84,66300.0012,95.86362919455449
18.425,17.0,16.76,84.673,58.25,66330.0,107.06363673685543
18.433333,17.0,16.742,84.704,58.32,66359.9988,18.133782159546094
18.441667,17.0,16.723,84.735,58.51,66390.0012,48.47833384509375
18.45,17.0,16.704,84.765,58.6,66420.0,23.496967448015035
18.458333,17.0,16.685,84.796,58.54,66449.9988,-15.30678472139309
18.466667,17.0,16.666,84.827,58.63,66480.0012,22.958557935677273
18.475,17.0,16.647,84.857,58.49,66510.0,-36.543255402158024
18.483333,17.0,16.627,84.888,58.29,66539.99879999999,-50.22996632435491
18.491667,17.0,16.607,84.919,58.18,66570.0012,-27.624500067861288
18.5,17.0,16.587,84.949,58.06,66600.0,-30.81414713775398
18.508333,17.0,16.567,84.98,58.25,66629.9988,47.70821383709543
18.516667,17.0,16.547,85.01,58.25,66660.00120000001,0.0
18.525,17.0,16.527,85.041,58.24,66690.0,-2.5105999796648586
18.533333,17.0,16.506,85.071,58.2,66719.9988,-10.101149109402579
18.541667,17.0,16.485,85.102,57.97,66750.0012,-56.83465481572713
18.55,17.0,16.464,85.132,57.95,66780.0,-5.049859428128198
18.558333,17.0,16.443,85.163,58.1,66809.9988,37.06071933477642
18.566667,17.0,16.422,85.193,57.91,66840.0012,-47.96688908979057
18.575,17.0,16.401,85.224,57.57,66870.0,-83.99218081314667
18.583333,17.0,16.379,85.254,57.11,66899.9988,-114.19567913118719
18.591667,17.0,16.357,85.285,56.87,66930.0012,-58.341135131936724
18.6,17.0,16.335,85.315,56.52,66960.0,-86.8756465781796
18.608333,17.0,16.313,85.345,56.64,66989.99879999999,29.783819850690882
18.616667,17.0,16.291,85.376,56.62,67020.0012,-4.86070030867819
18.625,17.0,16.268,85.406,56.58,67050.0,-9.760697468547914
18.633333,17.0,16.246,85.436,56.51,67079.9988,-17.370146320420734
18.641667,17.0,16.223,85.467,56.62,67110.00120000001,26.299439749558967
18.65,17.0,16.2,85.497,56.58,67140.0,-9.758636539270706
0.016667,18.0,14.548,74.822,0.07,60.001200000000004,-5.184513908880261
0.025,18.0,14.562,74.831,0.04,90.0,-16.362293857491654
0.033333,18.0,14.577,74.839,-0.05,119.9988,-47.94828979538128
0.041667,18.0,14.591,74.848,-0.1,150.0012,-27.27149098266156
0.05,18.0,14.605,74.857,-0.12,180.0,-10.908790008180958
0.058333,18.0,14.62,74.866,-0.16,209.99880000000002,-20.739764585613372
0.066667,18.0,14.634,74.875,-0.22,240.0012,-32.72757491927954
0.075,18.0,14.648,74.884,-0.25,270.0,-16.364078710241902
0.083333,18.0,14.663,74.893,-0.28,299.9988,-15.555591811268663
0.091667,18.0,14.677,74.902,-0.34,330.0012,-32.729365744681616
0.1,18.0,14.691,74.911,-0.36,360.0,-10.909983300408193
0.108333,18.0,14.705,74.92,-0.38,389.9988,-10.910178198864068
0.116667,18.0,14.719,74.929,-0.42,420.00120000000004,-21.820746553842216
0.125,18.0,14.733,74.938,-0.47,450.0,-27.276421336352225
0.133333,18.0,14.747,74.947,-0.48,479.9988,-5.4553819858624975
0.141667,18.0,14.761,74.957,-0.5,510.0011999999999,-10.570851663771824
0.15,18.0,14.775,74.966,-0.58,540.0,-43.64462153873264
0.158333,18.0,14.789,74.975,-0.62,569.9988,-21.822702720851204
0.166667,18.0,14.803,74.984,-0.64,600.0012,-10.911547515646834
0.175,18.0,14.817,74.994,-0.66,630.0,-10.571732154157372
0.183333,18.0,14.831,75.003,-0.72,659.9988,-32.735821093415346
