Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km),Alert Status,Recovery Timer
16.4,6.0,12.631,77.559,20.25,59039.99999999999,0.0,Normal,0
16.408333,6.0,12.645,77.56,20.8,59069.9988,352.449886477063,Alert,0
16.416667,6.0,12.659,77.562,21.36,59100.0012,356.28415089478943,Alert,0
16.425,6.0,12.674,77.563,21.36,59130.0,0.0,Alert,30
16.433333,6.0,12.688,77.565,21.91,59159.9988,349.9226924664587,Alert,0
16.441667,6.0,12.702,77.566,22.37,59190.0012,294.77658723809947,Alert,0
16.45,6.0,12.716,77.568,22.87,59220.0,318.1122058226003,Alert,0
16.458333,6.0,12.73,77.569,23.38,59249.9988,326.8176946659481,Alert,0
16.466667,6.0,12.744,77.571,23.82,59280.001200000006,279.9393294871208,Alert,0
16.475,6.0,12.758,77.572,24.32,59310.00000000001,320.40967554560393,Alert,0
16.483333,6.0,12.772,77.574,24.32,59339.9988,0.0,Alert,30
16.491667,6.0,12.786,77.575,24.9,59370.0012,371.67542236646045,Alert,0
16.5,6.0,12.8,77.577,25.47,59400.0,362.6502059408149,Alert,0
16.508333,6.0,12.814,77.578,25.9,59429.9988,275.55261594484074,Alert,0
16.516667,6.0,12.828,77.58,25.9,59460.001200000006,0.0,Alert,30
16.525,6.0,12.842,77.581,26.4,59489.99999999999,320.4101905639304,Alert,0
16.533333,6.0,12.856,77.583,26.86,59519.9988,292.6663175571461,Alert,0
16.541667,6.0,12.87,77.584,27.23,59550.0012,237.1036685740864,Alert,0
16.55,6.0,12.884,77.586,27.47,59580.0,152.69579425768524,Alert,0
16.558333,6.0,12.898,77.588,27.57,59609.9988,63.6233152579448,Alert,30
16.566667,6.0,12.912,77.589,27.83,59640.0012,166.6135235208736,Alert,0
16.575,6.0,12.926,77.591,28.27,59670.0,279.9431833665127,Alert,0
16.583333,6.0,12.94,77.592,28.5,59699.9988,147.3889658862569,Alert,0
16.591667,6.0,12.954,77.594,28.65,59730.001200000006,95.43537982038951,Alert,30
16.6,6.0,12.968,77.596,29.05,59760.00000000001,254.49461816320763,Alert,0
16.608333,6.0,12.982,77.597,29.26,59789.9988,134.57264349268794,Alert,0
16.616667,6.0,12.996,77.599,29.4,59820.0012,89.07330702809752,Alert,30
16.625,6.0,13.01,77.601,29.45,59850.0,31.81192946702179,Alert,60
16.633333,6.0,13.024,77.603,29.22,59879.9988,-146.33503256526706,Alert,0
16.641667,6.0,13.038,77.604,29.18,59910.001200000006,-25.63291236255317,Alert,30
16.65,6.0,13.051,77.606,29.08,59939.99999999999,-68.41445999253028,Alert,60
16.658333,6.0,13.065,77.608,29.08,59969.9988,0.0,Alert,90
16.666667,6.0,13.079,77.61,28.51,60000.0012,-362.6579175560009,Alert,0
16.675,6.0,13.093,77.611,28.28,60030.0,-147.38940420148495,Alert,0
16.683333,6.0,13.107,77.613,27.77,60059.9988,-324.4841000486417,Alert,0
16.691667,6.0,13.121,77.615,27.31,60090.0012,-292.6722495945404,Alert,0
16.7,6.0,13.135,77.617,27.31,60120.0,0.0,Alert,30
16.708333,6.0,13.148,77.619,27.31,60149.9988,0.0,Alert,60
16.716667,6.0,13.162,77.621,27.31,60180.001200000006,0.0,Alert,90
16.725,6.0,13.176,77.623,27.31,60210.00000000001,0.0,Normal,120
16.733333,6.0,13.19,77.624,27.31,60239.9988,0.0,Normal,0
16.741667,6.0,13.204,77.626,26.95,60270.0012,-229.04931973737183,Normal,0
16.75,6.0,13.218,77.628,26.52,60300.0,-273.5869850963618,Normal,0
16.758333,6.0,13.232,77.63,26.1,60329.9988,-267.22478806846834,Normal,0
16.766667,6.0,13.245,77.632,26.1,60360.001200000006,0.0,Normal,0
16.775,6.0,13.259,77.634,26.1,60389.99999999999,0.0,Normal,0
16.783333,6.0,13.273,77.636,26.1,60419.9988,0.0,Normal,0
16.791667,6.0,13.287,77.638,25.63,60450.0012,-299.0385452469113,Normal,0
16.8,6.0,13.301,77.64,25.63,60480.0,0.0,Normal,0
16.808333,6.0,13.315,77.642,25.63,60509.9988,0.0,Normal,0
16.816667,6.0,13.329,77.645,25.59,60540.0012,-25.15387212101834,Normal,0
16.825,6.0,13.342,77.647,25.59,60570.0,0.0,Normal,0
16.833333,6.0,13.356,77.649,25.88,60599.9988,184.5141419481236,Normal,0
16.841667,6.0,13.37,77.651,25.88,60630.001200000006,0.0,Normal,0
16.85,6.0,13.384,77.653,26.68,60660.00000000001,509.0056493832923,Alert,0
16.858333,6.0,13.398,77.655,26.93,60689.9988,159.0644406677638,Alert,0
16.866667,6.0,13.412,77.658,26.85,60720.0012,-50.30846540452191,Alert,30
16.875,6.0,13.426,77.66,27.45,60750.0,381.7554999590689,Alert,0
16.883333,6.0,13.44,77.662,27.29,60779.9988,-101.80157913339804,Alert,0
16.891667,6.0,13.453,77.664,26.98,60810.001200000006,-212.09250877438413,Alert,0
16.9,6.0,13.467,77.667,26.98,60839.99999999999,0.0,Alert,30
16.908333,6.0,13.481,77.669,26.27,60869.9988,-451.7459718920249,Alert,0
16.916667,6.0,13.495,77.672,26.27,60900.0012,0.0,Alert,30
16.925,6.0,13.509,77.674,25.74,60930.0,-337.2195724474147,Alert,0
16.933333,6.0,13.523,77.676,25.74,60959.9988,0.0,Alert,30
16.941667,6.0,13.537,77.679,25.31,60990.0012,-270.4138816371191,Alert,0
16.95,6.0,13.551,77.681,25.31,61020.0,0.0,Alert,30
16.958333,6.0,13.565,77.684,25.31,61049.9988,0.0,Alert,60
16.966667,6.0,13.579,77.686,25.39,61080.001200000006,50.90135089067071,Alert,90
16.975,6.0,13.593,77.689,25.39,61110.00000000001,0.0,Normal,120
16.983333,6.0,13.607,77.691,25.39,61139.9988,0.0,Normal,0
16.991667,6.0,13.621,77.694,25.39,61170.0012,0.0,Normal,0
17.0,6.0,13.635,77.697,24.83,61200.0,-352.1729656254981,Alert,0
13.0,7.0,14.674,78.943,49.7,46800.0,-75.17663815843238,Normal,0
13.008333,7.0,14.659,78.949,49.58,46829.9988,-67.09723612141593,Normal,0
13.016667,7.0,14.644,78.956,49.48,46860.0012,-54.64350222497716,Normal,0
13.025,7.0,14.629,78.963,49.36,46890.0,-65.57144307831318,Normal,0
13.033333,7.0,14.614,78.969,49.25,46919.9988,-61.50415554258416,Normal,0
13.041667,7.0,14.599,78.976,49.12,46950.0012,-71.03408661017151,Normal,0
13.05,7.0,14.585,78.983,49.02,46980.0,-57.82373427202532,Normal,0
13.058333,7.0,14.57,78.989,48.92,47009.9988,-55.91141129729326,Normal,0
13.066667,7.0,14.555,78.996,48.83,47040.001200000006,-49.17577989521007,Normal,0
13.075,7.0,14.54,79.002,48.74,47070.0,-50.3193779936272,Normal,0
13.083333,7.0,14.525,79.008,48.66,47099.9988,-44.72794004743502,Normal,0
13.091667,7.0,14.51,79.015,48.56,47130.0012,-54.63786921623088,Normal,0
13.1,7.0,14.496,79.021,48.46,47160.0,-59.33276685498332,Normal,0
13.108333,7.0,14.481,79.027,48.37,47189.9988,-50.31762841677328,Normal,0
13.116667,7.0,14.466,79.033,48.26,47220.0012,-61.49878126735084,Normal,0
13.125,7.0,14.451,79.039,48.18,47250.0,-44.72599232123738,Normal,0
13.133333,7.0,14.436,79.046,48.08,47279.9988,-54.63477944073399,Normal,0
13.141667,7.0,14.421,79.052,47.99,47310.0012,-50.31585603273691,Normal,0
13.15,7.0,14.406,79.058,47.86,47340.0,-72.67782024559772,Normal,0
13.158333,7.0,14.391,79.064,47.73,47369.9988,-72.67718240115128,Normal,0
13.166667,7.0,14.376,79.07,47.63,47400.0012,-55.90503475441462,Normal,0
13.175,7.0,14.362,79.076,47.54,47430.0,-53.39476617719109,Normal,0
13.183333,7.0,14.347,79.081,47.44,47459.9988,-57.0537020162306,Normal,0
13.191667,7.0,14.332,79.087,47.33,47490.001200000006,-61.49395966339255,Normal,0
13.2,7.0,14.317,79.093,47.21,47520.0,-67.0837336962405,Normal,0
13.208333,7.0,14.302,79.099,47.1,47549.9988,-61.49288597499904,Normal,0
13.216667,7.0,14.287,79.105,46.99,47580.0012,-61.49234992376336,Normal,0
13.225,7.0,14.272,79.11,46.91,47610.0,-45.64152126385727,Normal,0
13.233333,7.0,14.257,79.116,46.8,47639.9988,-61.491279407738325,Normal,0
13.241667,7.0,14.242,79.122,46.69,47670.0012,-61.49074494317188,Normal,0
13.25,7.0,14.227,79.127,46.61,47700.0,-45.64066043629183,Normal,0
13.258333,7.0,14.212,79.133,46.47,47729.9988,-78.25958967454206,Normal,0
13.266667,7.0,14.197,79.138,46.35,47760.0012,-68.46013194213583,Normal,0
13.275,7.0,14.182,79.144,46.22,47790.0,-72.66836008182895,Normal,0
13.283333,7.0,14.168,79.149,46.09,47819.9988,-78.91150652866364,Normal,0
13.291667,7.0,14.153,79.155,45.97,47850.0012,-67.0773650981045,Normal,0
13.3,7.0,14.138,79.16,45.88,47880.0,-51.34383606087999,Normal,0
13.308333,7.0,14.123,79.165,45.74,47909.9988,-79.86769119661788,Normal,0
13.316667,7.0,14.108,79.171,45.59,47940.001200000006,-83.84453711031445,Normal,0
13.325,7.0,14.093,79.176,45.45,47970.0,-79.86669621702102,Normal,0
13.333333,7.0,14.078,79.181,45.34,47999.9988,-62.752013868533965,Normal,0
13.341667,7.0,14.063,79.186,45.24,48030.0012,-57.04693086835991,Normal,0
13.35,7.0,14.048,79.191,45.1,48060.0,-79.86520745719935,Normal,0
13.358333,7.0,14.033,79.197,44.97,48089.9988,-72.662144646522,Normal,0
13.366667,7.0,14.018,79.202,44.85,48120.0012,-68.4550435071366,Normal,0
13.375,7.0,14.003,79.207,44.73,48150.0,-68.4546198441674,Normal,0
13.383333,7.0,13.988,79.212,44.62,48179.9988,-62.74968022182707,Normal,0
13.391667,7.0,13.973,79.217,44.5,48210.0012,-68.45377379172342,Normal,0
13.4,7.0,13.958,79.222,44.38,48240.0,-68.4533514024716,Normal,0
13.408333,7.0,13.943,79.227,44.24,48269.9988,-79.8617510109269,Normal,0
13.416667,7.0,13.927,79.232,44.12,48300.0012,-64.54556743051616,Normal,0
13.425,7.0,13.912,79.237,44.01,48330.0,-62.74772049736357,Normal,0
13.433333,7.0,13.897,79.242,43.87,48359.9988,-79.86024440689913,Normal,0
13.441667,7.0,13.882,79.246,43.73,48390.001200000006,-81.25813819099798,Normal,0
13.45,7.0,13.867,79.251,43.6,48420.0,-74.15503118385661,Normal,0
13.458333,7.0,13.852,79.256,43.47,48449.9988,-74.15457684940849,Normal,0
13.466667,7.0,13.837,79.261,43.34,48480.0012,-74.15412297581906,Normal,0
13.475,7.0,13.822,79.266,43.22,48510.0,-68.44954113521023,Normal,0
13.483333,7.0,13.807,79.27,43.09,48539.9988,-75.45245540389472,Normal,0
13.491667,7.0,13.792,79.275,42.97,48570.0012,-68.4487053425807,Normal,0
13.5,7.0,13.777,79.28,42.79,48600.0,-102.67243212734448,Normal,0
13.508333,7.0,13.762,79.284,42.63,48629.9988,-92.8634351708,Normal,0
13.516667,7.0,13.746,79.289,42.46,48660.0012,-91.4335525861897,Normal,0
13.525,7.0,13.731,79.294,42.32,48690.0,-79.85484634229823,Normal,0
13.533333,7.0,13.716,79.298,42.19,48719.9988,-75.45060930707118,Normal,0
13.541667,7.0,13.701,79.303,42.07,48750.0012,-68.44618052623163,Normal,0
13.55,7.0,13.686,79.307,41.95,48780.0,-69.64615679947244,Normal,0
13.558333,7.0,13.671,79.312,41.78,48809.9988,-96.96424811020393,Normal,0
13.566667,7.0,13.655,79.316,41.61,48840.001200000006,-92.85244951636136,Normal,0
13.575,7.0,13.64,79.321,41.45,48870.0,-91.25932913313956,Normal,0
13.583333,7.0,13.625,79.325,41.31,48899.9988,-81.2525264928687,Normal,0
13.591667,7.0,13.61,79.33,41.14,48930.0012,-96.9618678174202,Normal,0
13.6,7.0,13.594,79.334,41.0,48960.0,-76.46562264228623,Normal,0
13.608333,7.0,13.579,79.338,40.81,48989.9988,-110.26993681593665,Normal,0
13.616667,7.0,13.564,79.343,40.61,49020.0012,-114.0706817135886,Normal,0
13.625,7.0,13.549,79.347,40.41,49050.0,-116.07269393606144,Normal,0
13.633333,7.0,13.533,79.351,40.27,49079.9988,-76.46452674997798,Normal,0
13.641667,7.0,13.518,79.356,40.14,49110.0012,-74.14457989567234,Normal,0
13.65,7.0,13.503,79.36,40.13,49140.0,-5.803564060262443,Normal,0
13.658333,7.0,13.488,79.364,40.22,49169.9988,52.23186967649853,Normal,0
13.666667,7.0,13.472,79.369,40.39,49200.0012,91.4246077623406,Normal,0
13.675,7.0,13.457,79.373,40.65,49230.0,150.89083485693396,Normal,0
13.683333,7.0,13.441,79.377,41.05,49259.9988,218.46537894998363,Normal,0
13.691667,7.0,13.426,79.381,41.05,49290.001200000006,0.0,Normal,0
13.7,7.0,13.411,79.385,41.05,49320.0,0.0,Normal,0
13.708333,7.0,13.395,79.39,41.05,49349.9988,0.0,Normal,0
13.716667,7.0,13.38,79.394,41.5,49380.0012,261.15193296106884,Normal,0
13.725,7.0,13.365,79.398,41.32,49410.0,-104.46036298171842,Normal,0
13.733333,7.0,13.349,79.402,41.32,49439.9988,0.0,Normal,0
13.741667,7.0,13.334,79.406,41.32,49470.0012,0.0,Normal,0
13.75,7.0,13.318,79.41,41.32,49500.0,0.0,Normal,0
13.758333,7.0,13.303,79.414,40.79,49529.9988,-307.5727565875331,Alert,0
13.766667,7.0,13.287,79.418,40.74,49560.0012,-27.307197851732703,Alert,30
13.775,7.0,13.272,79.422,40.6,49590.0,-81.24497837888545,Alert,60
13.783333,7.0,13.256,79.426,40.68,49619.9988,43.69120472482864,Alert,90
13.791667,7.0,13.241,79.43,40.44,49650.0012,-139.27598464341452,Alert,0
13.8,7.0,13.225,79.434,40.31,49680.0,-70.99770204928247,Alert,30
13.808333,7.0,13.209,79.438,40.79,49709.9988,262.14439943409315,Alert,0
13.816667,7.0,13.194,79.442,40.79,49740.001200000006,0.0,Alert,30
13.825,7.0,13.178,79.446,40.22,49770.0,-311.2942647115795,Alert,0
13.833333,7.0,13.163,79.45,40.68,49799.9988,266.94025124659004,Alert,0
13.841667,7.0,13.147,79.454,40.68,49830.0012,0.0,Alert,30
13.85,7.0,13.131,79.458,40.51,49860.0,-92.84115275012672,Alert,60
13.858333,7.0,13.116,79.462,40.51,49889.9988,0.0,Alert,90
13.866667,7.0,13.1,79.466,40.9,49920.0012,212.98702343171848,Alert,0
13.875,7.0,13.084,79.47,41.01,49950.0,60.07304452007514,Alert,30
13.883333,7.0,13.068,79.474,40.73,49979.9988,-152.91264869081814,Alert,0
13.891667,7.0,13.053,79.478,41.11,50010.0012,220.50962701034368,Alert,0
13.9,7.0,13.037,79.482,41.28,50040.0,92.83917001505414,Alert,30
13.908333,7.0,13.021,79.486,40.78,50069.9988,-273.05539370292024,Alert,0
13.916667,7.0,13.005,79.49,40.78,50100.0012,0.0,Alert,30
13.925,7.0,12.989,79.494,40.63,50130.0,-81.9160259197651,Alert,60
13.933333,7.0,12.973,79.497,40.59,50159.9988,-22.11691337968306,Alert,90
13.941667,7.0,12.958,79.501,40.87,50190.001200000006,162.476840659136,Alert,0
13.95,7.0,12.942,79.505,40.28,50220.0,-322.1996239022,Alert,0
13.958333,7.0,12.926,79.509,40.28,50249.9988,0.0,Alert,30
13.966667,7.0,12.91,79.513,40.42,50280.0012,76.45359848574027,Alert,60
13.975,7.0,12.894,79.517,40.42,50310.0,0.0,Alert,90
13.983333,7.0,12.878,79.521,40.42,50339.9988,0.0,Normal,120
13.991667,7.0,12.862,79.524,40.59,50370.0012,93.99553123996596,Normal,0
14.0,7.0,12.845,79.528,40.27,50400.0,-164.99833169662318,Normal,0
14.008333,7.0,12.829,79.532,40.07,50429.9988,-109.2174473266998,Normal,0
14.016667,7.0,12.813,79.536,40.07,50460.0012,0.0,Normal,0
14.025,7.0,12.797,79.54,40.07,50490.0,0.0,Normal,0
14.033333,7.0,12.781,79.544,39.58,50519.9988,-267.57988615655165,Normal,0
14.041667,7.0,12.765,79.547,39.22,50550.0012,-199.04687971047397,Normal,0
14.05,7.0,12.748,79.551,39.09,50580.0,-67.02928235042586,Normal,0
14.058333,7.0,12.732,79.555,38.61,50609.9988,-262.11622254908355,Normal,0
14.066667,7.0,12.716,79.559,38.36,50640.001200000006,-136.51838244633237,Normal,0
14.075,7.0,12.7,79.563,38.11,50670.0,-136.5178995538219,Normal,0
14.083333,7.0,12.683,79.567,38.29,50699.9988,92.80858586780698,Normal,0
14.091667,7.0,12.667,79.57,37.94,50730.0012,-193.51538057716124,Normal,0
14.1,7.0,12.65,79.574,37.55,50760.0,-201.08396545968597,Normal,0
14.108333,7.0,12.634,79.578,37.11,50789.9988,-240.26800806591305,Normal,0
14.116667,7.0,12.617,79.582,36.99,50820.0012,-61.87158914944535,Normal,0
14.125,7.0,12.601,79.586,36.77,50850.0,-120.13313346216287,Normal,0
14.133333,7.0,12.584,79.59,36.68,50879.9988,-46.40339243300005,Normal,0
14.141667,7.0,12.568,79.594,36.24,50910.0012,-240.26453007402296,Normal,0
14.15,7.0,12.551,79.597,35.95,50940.0,-151.1872692086879,Normal,0
14.158333,7.0,12.534,79.601,35.95,50969.9988,0.0,Normal,0
14.166667,7.0,12.518,79.605,35.54,51000.0012,-223.880413027574,Normal,0
14.175,7.0,12.501,79.609,35.47,51030.0,-36.090944235345,Normal,0
14.183333,7.0,12.484,79.613,35.2,51059.9988,-139.20746874742755,Normal,0
14.191667,7.0,12.467,79.617,35.33,51090.001200000006,67.02559756082282,Normal,0
14.2,7.0,12.451,79.621,35.81,51120.0,262.1000801003758,Normal,0
14.208333,7.0,12.434,79.625,35.33,51149.9988,-247.47755041516797,Normal,0
14.216667,7.0,12.417,79.629,34.87,51180.0012,-237.16520773903216,Normal,0
14.225,7.0,12.4,79.633,34.85,51210.0,-10.311496985541664,Normal,0
14.233333,7.0,12.383,79.637,34.85,51239.9988,0.0,Normal,0
14.241667,7.0,12.366,79.64,34.85,51270.0012,0.0,Normal,0
14.25,7.0,12.349,79.644,34.38,51300.0,-242.31780342392892,Normal,0
14.258333,7.0,12.332,79.648,33.99,51329.9988,-201.07156444755088,Normal,0
14.266667,7.0,12.314,79.652,33.64,51360.0012,-170.88721267893746,Normal,0
14.275,7.0,12.297,79.656,33.3,51390.0,-175.2919847030008,Normal,0
14.283333,7.0,12.28,79.66,32.92,51419.9988,-195.91393506975692,Normal,0
14.291667,7.0,12.263,79.664,32.64,51450.0012,-144.3571682971133,Normal,0
14.3,7.0,12.245,79.668,32.18,51480.0,-224.5919698109149,Normal,0
14.308333,7.0,12.228,79.672,31.87,51509.9988,-159.82294296834593,Normal,0
14.316667,7.0,12.21,79.677,31.56,51540.001200000006,-149.4727127922986,Normal,0
14.325,7.0,12.193,79.681,31.36,51570.0,-103.11089100297076,Normal,0
14.333333,7.0,12.175,79.685,31.26,51599.9988,-48.82375938661455,Normal,0
14.341667,7.0,12.158,79.689,31.0,51630.0012,-134.0432700793871,Normal,0
14.35,7.0,12.14,79.693,30.75,51660.0,-122.05867407449064,Normal,0
14.358333,7.0,12.122,79.697,30.52,51689.9988,-112.29363811343428,Normal,0
14.366667,7.0,12.105,79.701,30.4,51720.0012,-61.8655059921881,Normal,0
14.375,7.0,12.087,79.705,30.27,51750.0,-63.46994206247088,Normal,0
14.383333,7.0,12.069,79.71,30.24,51779.9988,-14.46457496767567,Normal,0
14.391667,7.0,12.051,79.714,30.19,51810.0012,-24.411368185429115,Normal,0
14.4,7.0,12.033,79.718,30.09,51840.0,-48.822588691491696,Normal,0
14.408333,7.0,12.015,79.722,30.07,51869.9988,-9.764488244181006,Normal,0
14.416667,7.0,11.997,79.726,30.03,51900.0012,-19.52891758365418,Normal,0
14.425,7.0,11.979,79.731,30.04,51930.0,4.821414027516439,Normal,0
14.433333,7.0,11.961,79.735,30.01,51959.9988,-14.646600018695326,Normal,0
14.441667,7.0,11.943,79.739,29.7,51990.001200000006,-151.34774562484836,Normal,0
14.45,7.0,11.924,79.744,29.41,52020.0,-132.92954890840744,Normal,0
14.458333,7.0,11.906,79.748,29.11,52049.9988,-146.46465800290878,Normal,0
14.466667,7.0,11.888,79.752,28.89,52080.0012,-107.40709467751444,Normal,0
14.475,7.0,11.869,79.757,28.63,52110.0,-119.17671639079772,Normal,0
14.483333,7.0,11.851,79.761,28.47,52139.9988,-78.11377156107312,Normal,0
14.491667,7.0,11.832,79.766,28.43,52170.0012,-18.334724783122216,Normal,0
14.5,7.0,11.813,79.77,28.26,52200.0,-78.80984274990638,Normal,0
14.508333,7.0,11.795,79.775,28.4,52229.9988,67.49665479033108,Normal,0
14.516667,7.0,11.776,79.779,28.26,52260.0012,-64.90186663224468,Normal,0
14.525,7.0,11.757,79.784,28.07,52290.0,-87.08846026405433,Normal,0
14.533333,7.0,11.738,79.789,27.87,52319.9988,-91.67166961127016,Normal,0
14.541667,7.0,11.719,79.793,27.7,52350.0012,-78.80874453561998,Normal,0
14.55,7.0,11.7,79.798,27.51,52380.0,-87.08733958969529,Normal,0
14.558333,7.0,11.681,79.803,27.38,52409.9988,-59.58581965106927,Normal,0
14.566667,7.0,11.662,79.807,27.24,52440.001200000006,-64.90077394540741,Normal,0
14.575,7.0,11.642,79.812,27.15,52470.0,-39.30834250349102,Normal,0
14.583333,7.0,11.623,79.817,26.92,52499.9988,-105.41969369373996,Normal,0
14.591667,7.0,11.604,79.822,26.82,52530.0012,-45.834454656379336,Normal,0
14.6,7.0,11.584,79.826,26.89,52560.0,30.88901100289841,Normal,0
14.608333,7.0,11.564,79.831,26.78,52589.9988,-48.04276930819601,Normal,0
14.616667,7.0,11.545,79.836,26.63,52620.0012,-68.75077763989955,Normal,0
14.625,7.0,11.525,79.841,26.31,52650.0,-139.7596826834269,Normal,0
14.633333,7.0,11.505,79.846,26.1,52679.9988,-91.71692221408344,Normal,0
14.641667,7.0,11.485,79.851,25.83,52710.0012,-117.92128278607296,Normal,0
14.65,7.0,11.465,79.856,25.63,52740.0,-87.3487475743534,Normal,0
14.658333,7.0,11.445,79.861,25.38,52769.9988,-109.18549671336788,Normal,0
14.666667,7.0,11.425,79.866,25.19,52800.0012,-82.98064536182162,Normal,0
14.675,7.0,11.405,79.872,25.04,52830.0,-64.70926709643372,Normal,0
14.683333,7.0,11.385,79.877,25.1,52859.9988,26.204205076123028,Normal,0
14.691667,7.0,11.364,79.882,24.91,52890.001200000006,-79.23722640925901,Normal,0
14.7,7.0,11.344,79.887,24.66,52920.0,-109.18329717455585,Normal,0
14.708333,7.0,11.323,79.893,24.51,52949.9988,-61.855873237493846,Normal,0
14.716667,7.0,11.302,79.898,24.22,52980.0012,-120.93967299276594,Normal,0
14.725,7.0,11.282,79.904,23.96,53010.0,-112.15888008653644,Normal,0
14.733333,7.0,11.261,79.909,23.73,53039.9988,-95.91696316704603,Normal,0
14.741667,7.0,11.24,79.914,23.49,53070.0012,-100.08688822806984,Normal,0
14.75,7.0,11.219,79.92,23.35,53100.0,-57.73062667412823,Normal,0
14.758333,7.0,11.198,79.926,23.1,53129.9988,-103.08985900011233,Normal,0
14.766667,7.0,11.176,79.931,22.99,53160.0012,-43.88849051859768,Normal,0
14.775,7.0,11.155,79.937,22.89,53190.0,-41.23549780447139,Normal,0
14.783333,7.0,11.133,79.943,22.71,53219.9988,-71.08012162810488,Normal,0
14.791667,7.0,11.112,79.949,22.56,53250.0012,-61.85258047396272,Normal,0
14.8,7.0,11.09,79.954,22.42,53280.0,-55.857296515115095,Normal,0
14.808333,7.0,11.068,79.96,22.26,53309.9988,-63.181389516957495,Normal,0
14.816667,7.0,11.047,79.966,22.04,53340.001200000006,-90.7156478093264,Normal,0
14.825,7.0,11.025,79.972,22.03,53370.0,-3.948798126523316,Normal,0
14.833333,7.0,11.002,79.978,21.83,53399.9988,-75.75762460406253,Normal,0
14.841667,7.0,10.98,79.984,21.49,53430.0012,-134.25776390098224,Normal,0
14.85,7.0,10.958,79.991,21.42,53460.0,-27.313253650911715,Normal,0
14.858333,7.0,10.935,79.997,21.38,53489.9988,-15.151313348555504,Normal,0
14.866667,7.0,10.913,80.003,21.28,53520.0012,-39.48697955970362,Normal,0
14.875,7.0,10.89,80.009,21.22,53550.0,-22.726757912823853,Normal,0
14.883333,7.0,10.867,80.016,21.16,53579.9988,-22.47807046812849,Normal,0
14.891667,7.0,10.844,80.022,21.06,53610.0012,-37.87756992421468,Normal,0
14.9,7.0,10.821,80.029,20.99,53640.0,-26.224084416421253,Normal,0
14.908333,7.0,10.798,80.035,20.87,53669.9988,-45.45265374299631,Normal,0
14.916667,7.0,10.775,80.042,20.92,53700.0012,18.731253310660392,Normal,0
14.925,7.0,10.751,80.049,20.95,53730.0,10.806642905757188,Normal,0
14.933333,7.0,10.728,80.056,21.15,53759.9988,74.9240545071997,Normal,0
14.941667,7.0,10.704,80.062,21.29,53790.001200000006,50.94592230624611,Normal,0
14.95,7.0,10.68,80.069,21.15,53820.0,-50.43010175345369,Normal,0
14.958333,7.0,10.656,80.076,20.92,53849.9988,-82.848956053037,Normal,0
14.966667,7.0,10.632,80.083,20.86,53880.0012,-21.61264181704999,Normal,0
14.975,7.0,10.608,80.09,20.88,53910.0,7.204170923304531,Normal,0
14.983333,7.0,10.584,80.098,20.81,53939.9988,-24.926342704507512,Normal,0
14.991667,7.0,10.559,80.105,20.87,53970.0012,20.80982057601435,Normal,0
15.0,7.0,10.534,80.112,20.69,54000.0,-62.42910410499872,Normal,0
15.008333,7.0,10.509,80.12,20.64,54029.9988,-17.15730356858187,Normal,0
15.016667,7.0,10.484,80.127,20.69,54060.0012,17.34121980610993,Normal,0
15.025,7.0,10.459,80.135,20.67,54090.0,-6.862821469843977,Normal,0
15.033333,7.0,10.434,80.142,20.48,54119.9988,-65.89588630011241,Normal,0
15.041667,7.0,10.409,80.15,20.27,54150.0012,-72.0585806996322,Normal,0
15.05,7.0,10.383,80.158,20.26,54180.0,-3.3106369794353605,Normal,0
15.058333,7.0,10.357,80.166,20.26,54209.9988,0.0,Normal,0
15.066667,7.0,10.331,80.174,20.23,54240.001200000006,-9.931772515550913,Normal,0
15.075,7.0,10.305,80.182,20.21,54270.0,-6.621135703475267,Normal,0
15.083333,7.0,10.279,80.19,20.08,54299.9988,-43.03708396996337,Normal,0
15.091667,7.0,10.252,80.198,20.07,54330.0012,-3.1976853256244304,Normal,0
15.1,7.0,10.226,80.207,19.87,54360.0,-65.48358963721795,Normal,0
15.108333,7.0,10.199,80.215,19.68,54389.9988,-60.75522575243516,Normal,0
15.116667,7.0,10.172,80.224,19.48,54420.0012,-63.29692551736342,Normal,0
15.125,7.0,10.145,80.232,19.45,54450.0,-9.592803062513983,Normal,0
15.133333,7.0,10.118,80.241,19.34,54479.9988,-34.81273764403478,Normal,0
15.141667,7.0,10.09,80.25,19.37,54510.0012,9.186603336856605,Normal,0
15.15,7.0,10.062,80.259,19.45,54540.0,24.497414975694287,Normal,0
15.158333,7.0,10.034,80.268,19.65,54569.9988,61.24305393373537,Normal,0
15.166667,7.0,10.006,80.277,19.8,54600.0012,45.93192879716091,Normal,0
15.175,7.0,9.978,80.286,19.75,54630.0,-15.3105227067634,Normal,0
15.183333,7.0,9.949,80.295,19.73,54659.9988,-5.931320688799594,Normal,0
15.191667,7.0,9.921,80.305,19.89,54690.001200000006,48.47762230447015,Normal,0
15.2,7.0,9.892,80.314,19.98,54720.0,26.690545625397338,Normal,0
15.208333,7.0,9.863,80.324,20.06,54749.9988,23.4903952907651,Normal,0
15.216667,7.0,9.833,80.333,20.04,54780.0012,-5.749573732822654,Normal,0
15.225,7.0,9.804,80.343,20.25,54810.0,61.66114700642473,Normal,0
15.233333,7.0,9.774,80.353,20.33,54839.9988,22.78419187502188,Normal,0
